id,sex,ageM,trialOrd,frm,idtrialOrd,trialNum,pointLR,conf,faceAngRaw,faceAngMod,gazeAngRaw,gazeAngMod,pointLRConf
1,m,18,6,54,1_6,81,R,0.88,0.108,0.092474075,0.063,0.065696361,5
1,m,18,6,55,1_6,81,R,0.88,0.102,0.086054275,0.059,0.061307975,5
1,m,18,6,56,1_6,81,R,0.88,0.097,0.080586504,0.054,0.055923697,5
1,m,18,6,57,1_6,81,R,0.88,0.091,0.074035125,0.049,0.050456548,5
1,m,18,6,58,1_6,81,R,0.88,0.088,0.070773966,0.047,0.048220194,5
1,m,18,6,59,1_6,81,R,0.88,0.089,0.071790369,0.048,0.049219032,5
1,m,18,6,60,1_6,81,R,0.88,0.086,0.068734317,0.045,0.046138131,5
1,m,18,7,1,1_7,21,L,IP,1.219,1.318586515,0.849,0.970642584,5
1,m,18,7,2,1_7,21,L,IP,0.752,0.792426834,0.519,0.579355051,5
1,m,18,7,3,1_7,21,L,0.88,0.285,0.277304156,0.189,0.199381054,5
1,m,18,7,4,1_7,21,L,0.88,-0.182,-0.229434912,-0.141,-0.171954655,5
1,m,18,7,5,1_7,21,L,0.88,-0.204,-0.250892671,-0.157,-0.187526948,5
1,m,18,7,6,1_7,21,L,0.88,-0.206,-0.252673624,-0.158,-0.188408707,5
1,m,18,7,7,1_7,21,L,0.88,-0.207,-0.253314905,-0.16,-0.190150512,5
1,m,18,7,8,1_7,21,L,0.88,-0.196,-0.24201562,-0.157,-0.186907037,5
1,m,18,7,9,1_7,21,L,0.88,-0.188,-0.233878367,-0.154,-0.183720199,5
1,m,18,7,10,1_7,21,L,0.88,-0.184,-0.229795753,-0.153,-0.182518322,5
1,m,18,7,11,1_7,21,L,0.88,-0.184,-0.229848488,-0.154,-0.183502237,5
1,m,18,7,12,1_7,21,L,0.88,-0.184,-0.229793912,-0.154,-0.183315093,5
1,m,18,7,13,1_7,21,L,0.88,-0.178,-0.223679618,-0.15,-0.1790874,5
1,m,18,7,14,1_7,21,L,0.88,-0.181,-0.226582662,-0.152,-0.180947449,5
1,m,18,7,15,1_7,21,L,0.88,-0.184,-0.229553704,-0.156,-0.184876559,5
1,m,18,7,16,1_7,21,L,0.88,-0.185,-0.23046561,-0.157,-0.185794354,5
1,m,18,7,17,1_7,21,L,0.88,-0.185,-0.230377507,-0.158,-0.18668573,5
1,m,18,7,18,1_7,21,L,0.88,-0.186,-0.231397044,-0.159,-0.187671563,5
1,m,18,7,19,1_7,21,L,0.88,-0.185,-0.230410106,-0.158,-0.1866532,5
1,m,18,7,20,1_7,21,L,0.88,-0.185,-0.230725903,-0.16,-0.188906155,5
1,m,18,7,21,1_7,21,L,0.88,-0.191,-0.23703167,-0.163,-0.192126425,5
1,m,18,7,22,1_7,21,L,0.88,-0.209,-0.2561269,-0.178,-0.208116355,5
1,m,18,7,23,1_7,21,L,0.88,-0.211,-0.258285779,-0.179,-0.209191369,5
1,m,18,7,24,1_7,21,L,0.88,-0.247,-0.296488879,-0.206,-0.238270448,5
1,m,18,7,25,1_7,21,L,0.88,-0.298,-0.350772057,-0.245,-0.280526396,5
1,m,18,7,26,1_7,21,L,0.88,-0.346,-0.402706277,-0.28,-0.319667362,5
1,m,18,7,27,1_7,21,L,0.82,-0.376,-0.437163469,-0.291,-0.335197164,5
1,m,18,7,28,1_7,21,L,IP,-0.397,-0.46300017,-0.302333333,-0.351557107,5
1,m,18,7,29,1_7,21,L,IP,-0.418,-0.488731893,-0.313666667,-0.367808652,5
1,m,18,7,30,1_7,21,L,0.77,-0.439,-0.514361815,-0.325,-0.383955036,5
1,m,18,7,31,1_7,21,L,IP,-0.46,-0.538123016,-0.332,-0.394371036,5
1,m,18,7,32,1_7,21,L,0.77,-0.481,-0.561673293,-0.339,-0.40452611,5
1,m,18,7,33,1_7,21,L,IP,-0.514,-0.596464289,-0.3605,-0.427872159,5
1,m,18,7,34,1_7,21,L,IP,-0.547,-0.631242745,-0.382,-0.451205367,5
1,m,18,7,35,1_7,21,L,IP,-0.58,-0.66600878,-0.4035,-0.474525856,5
1,m,18,7,36,1_7,21,L,0.77,-0.613,-0.700762513,-0.425,-0.497833746,5
1,m,18,7,37,1_7,21,L,0.77,-0.677,-0.766101446,-0.469,-0.543199096,5
1,m,18,7,38,1_7,21,L,0.82,-0.721,-0.810996778,-0.495,-0.5700541,5
1,m,18,7,39,1_7,21,L,0.77,-0.74,-0.829984676,-0.509,-0.584161198,5
1,m,18,7,40,1_7,21,L,0.77,-0.739,-0.828293979,-0.508,-0.582583348,5
1,m,18,7,41,1_7,21,L,0.77,-0.716,-0.80405834,-0.49,-0.563318391,5
1,m,18,7,42,1_7,21,L,0.88,-0.71,-0.797899498,-0.489,-0.562110928,5
1,m,18,7,43,1_7,21,L,0.77,-0.663,-0.749036856,-0.456,-0.52733446,5
1,m,18,7,44,1_7,21,L,0.77,-0.601,-0.684878545,-0.416,-0.485327117,5
1,m,18,7,45,1_7,21,L,0.77,-0.527,-0.60840408,-0.366,-0.432920318,5
1,m,18,7,46,1_7,21,L,0.82,-0.446,-0.525357606,-0.311,-0.375787171,5
1,m,18,7,47,1_7,21,L,0.82,-0.387,-0.465713212,-0.272,-0.33590774,5
1,m,18,7,48,1_7,21,L,0.82,-0.337,-0.413191043,-0.239,-0.300412555,5
1,m,18,7,49,1_7,21,L,0.82,-0.314,-0.388262739,-0.223,-0.282356346,5
1,m,18,7,50,1_7,21,L,0.82,-0.285,-0.35771507,-0.204,-0.261700971,5
1,m,18,7,51,1_7,21,L,0.82,-0.307,-0.378951802,-0.232,-0.28819479,5
1,m,18,7,52,1_7,21,L,0.82,-0.282,-0.352618505,-0.21,-0.26492944,5
1,m,18,7,53,1_7,21,L,0.82,-0.266,-0.335799127,-0.195,-0.249110585,5
1,m,18,7,54,1_7,21,L,0.82,-0.262,-0.331571733,-0.193,-0.246918876,5
1,m,18,7,55,1_7,21,L,0.82,-0.249,-0.317648704,-0.184,-0.237081578,5
1,m,18,7,56,1_7,21,L,IP,-0.233,-0.301057426,-0.1735,-0.226032573,5
1,m,18,7,57,1_7,21,L,0.68,-0.217,-0.284469385,-0.163,-0.214986585,5
1,m,18,7,58,1_7,21,L,0.82,-0.201,-0.266389101,-0.151,-0.201109215,5
1,m,18,7,59,1_7,21,L,IP,-0.19,-0.255579147,-0.1435,-0.193824293,5
1,m,18,7,60,1_7,21,L,0.68,-0.179,-0.244768575,-0.136,-0.186538673,5
1,m,18,9,1,1_9,51,L,0.88,0.14,0.119065478,0.083,0.083032491,3.5
1,m,18,9,2,1_9,51,L,0.88,0.166,0.150260149,0.103,0.105015581,3.5
1,m,18,9,3,1_9,51,L,0.88,0.143,0.127455462,0.094,0.095821837,3.5
1,m,18,9,4,1_9,51,L,0.88,0.136,0.119181871,0.089,0.089550513,3.5
1,m,18,9,5,1_9,51,L,0.88,0.125,0.106574725,0.079,0.078048751,3.5
1,m,18,9,6,1_9,51,L,0.88,0.105,0.084390882,0.063,0.060059578,3.5
1,m,18,9,7,1_9,51,L,0.88,0.078,0.05512892,0.041,0.035899379,3.5
1,m,18,9,8,1_9,51,L,0.88,0.079,0.055841252,0.041,0.035715563,3.5
1,m,18,9,9,1_9,51,L,0.88,0.051,0.025597625,0.021,0.013588465,3.5
1,m,18,9,10,1_9,51,L,0.88,0.034,0.006906073,0.009,-8.81E-06,3.5
1,m,18,9,11,1_9,51,L,0.88,0.025,-0.003873403,0.001,-0.009648902,3.5
1,m,18,9,12,1_9,51,L,0.88,0.018,-0.012204098,-0.002,-0.013887082,3.5
1,m,18,9,13,1_9,51,L,0.88,0.021,-0.009335574,0,-0.011986793,3.5
1,m,18,9,14,1_9,51,L,0.88,0.024,-0.007266066,0.002,-0.010881679,3.5
1,m,18,9,15,1_9,51,L,0.88,0.019,-0.012782235,-0.002,-0.015420096,3.5
1,m,18,9,16,1_9,51,L,0.88,0.021,-0.011131674,0.001,-0.012795948,3.5
1,m,18,9,17,1_9,51,L,0.88,0.021,-0.011528837,0.002,-0.012191999,3.5
1,m,18,9,18,1_9,51,L,0.88,0.017,-0.015971137,-0.001,-0.015652057,3.5
1,m,18,9,19,1_9,51,L,0.88,0.011,-0.02234165,-0.006,-0.021079137,3.5
1,m,18,9,20,1_9,51,L,0.88,0.008,-0.025244927,-0.007,-0.022035367,3.5
1,m,18,9,21,1_9,51,L,0.88,0.001,-0.033019637,-0.012,-0.027773532,3.5
1,m,18,9,22,1_9,51,L,0.88,-0.011,-0.046068037,-0.021,-0.037726245,3.5
1,m,18,9,23,1_9,51,L,0.88,-0.025,-0.06085177,-0.032,-0.049513635,3.5
1,m,18,9,24,1_9,51,L,0.88,-0.041,-0.077764548,-0.044,-0.06248369,3.5
1,m,18,9,25,1_9,51,L,0.88,-0.042,-0.078715418,-0.045,-0.063458973,3.5
1,m,18,9,26,1_9,51,L,0.88,-0.055,-0.092339688,-0.055,-0.074162573,3.5
1,m,18,9,27,1_9,51,L,0.88,-0.067,-0.104993191,-0.064,-0.083840941,3.5
1,m,18,9,28,1_9,51,L,0.88,-0.08,-0.118608762,-0.074,-0.094498276,3.5
1,m,18,9,29,1_9,51,L,0.88,-0.088,-0.126780731,-0.079,-0.099771691,3.5
1,m,18,9,30,1_9,51,L,0.88,-0.093,-0.132059215,-0.083,-0.104100684,3.5
1,m,18,9,31,1_9,51,L,0.88,-0.102,-0.141520761,-0.09,-0.111598819,3.5
1,m,18,9,32,1_9,51,L,0.88,-0.102,-0.141523811,-0.09,-0.111600487,3.5
1,m,18,9,33,1_9,51,L,0.88,-0.103,-0.142798562,-0.091,-0.112890767,3.5
1,m,18,9,34,1_9,51,L,0.88,-0.103,-0.14312849,-0.09,-0.112211376,3.5
1,m,18,9,35,1_9,51,L,0.88,-0.111,-0.151816143,-0.097,-0.119902574,3.5
1,m,18,9,36,1_9,51,L,0.88,-0.115,-0.156381789,-0.098,-0.121490988,3.5
1,m,18,9,37,1_9,51,L,0.88,-0.111,-0.152365343,-0.096,-0.119448254,3.5
1,m,18,9,38,1_9,51,L,0.88,-0.13,-0.172841263,-0.11,-0.134953576,3.5
1,m,18,9,39,1_9,51,L,0.88,-0.154,-0.199157307,-0.128,-0.155269767,3.5
1,m,18,9,40,1_9,51,L,0.88,-0.19,-0.23920349,-0.156,-0.187277216,3.5
1,m,18,9,41,1_9,51,L,0.93,-0.211,-0.263759447,-0.173,-0.207809369,3.5
1,m,18,9,42,1_9,51,L,0.93,-0.226,-0.281841493,-0.186,-0.223798543,3.5
1,m,18,9,43,1_9,51,L,0.93,-0.243,-0.301172969,-0.199,-0.239084724,3.5
1,m,18,9,44,1_9,51,L,0.93,-0.242,-0.300261178,-0.199,-0.239218211,3.5
1,m,18,9,45,1_9,51,L,0.93,-0.252,-0.311782577,-0.205,-0.246561971,3.5
1,m,18,9,46,1_9,51,L,0.93,-0.249,-0.309451913,-0.203,-0.245124326,3.5
1,m,18,9,47,1_9,51,L,0.93,-0.243,-0.303569104,-0.199,-0.241182029,3.5
1,m,18,9,48,1_9,51,L,0.93,-0.234,-0.294112438,-0.192,-0.233670282,3.5
1,m,18,9,49,1_9,51,L,0.93,-0.235,-0.295109496,-0.193,-0.234643788,3.5
1,m,18,9,50,1_9,51,L,0.98,-0.231,-0.290829806,-0.19,-0.231351778,3.5
1,m,18,9,51,1_9,51,L,0.93,-0.225,-0.284448413,-0.186,-0.226914919,3.5
1,m,18,9,52,1_9,51,L,0.98,-0.222,-0.281266685,-0.183,-0.223689711,3.5
1,m,18,9,53,1_9,51,L,0.93,-0.22,-0.279196841,-0.182,-0.222591362,3.5
1,m,18,9,54,1_9,51,L,0.93,-0.219,-0.278216451,-0.181,-0.221579545,3.5
1,m,18,9,55,1_9,51,L,0.93,-0.22,-0.279098794,-0.182,-0.222448152,3.5
1,m,18,9,56,1_9,51,L,0.98,-0.22,-0.27910829,-0.182,-0.222454659,3.5
1,m,18,9,57,1_9,51,L,0.98,-0.218,-0.276858087,-0.18,-0.220206999,3.5
1,m,18,9,58,1_9,51,L,0.98,-0.216,-0.274735358,-0.179,-0.219072011,3.5
1,m,18,9,59,1_9,51,L,0.98,-0.214,-0.272536835,-0.177,-0.216859567,3.5
1,m,18,9,60,1_9,51,L,0.98,-0.213,-0.271409024,-0.177,-0.216720965,3.5
1,m,18,10,1,1_10,11,R,0.88,0.107,0.05755263,0.078,0.047905566,3.5
1,m,18,10,2,1_10,11,R,0.88,0.121,0.072512207,0.089,0.059782901,3.5
1,m,18,10,3,1_10,11,R,0.88,0.131,0.08360558,0.096,0.067837903,3.5
1,m,18,10,4,1_10,11,R,0.88,0.141,0.094465803,0.103,0.075720137,3.5
1,m,18,10,5,1_10,11,R,0.88,0.148,0.102044791,0.108,0.081335202,3.5
1,m,18,10,6,1_10,11,R,0.88,0.148,0.102206999,0.107,0.080499243,3.5
1,m,18,10,7,1_10,11,R,0.88,0.143,0.096775114,0.103,0.076108594,3.5
1,m,18,10,8,1_10,11,R,0.88,0.142,0.095778962,0.103,0.076110834,3.5
1,m,18,10,9,1_10,11,R,0.88,0.131,0.083982385,0.093,0.065298617,3.5
1,m,18,10,10,1_10,11,R,0.88,0.108,0.059443709,0.077,0.047741586,3.5
1,m,18,10,11,1_10,11,R,0.88,0.089,0.038607323,0.064,0.032970107,3.5
1,m,18,10,12,1_10,11,R,0.88,0.07,0.017748552,0.051,0.018118048,3.5
1,m,18,10,13,1_10,11,R,0.88,0.071,0.018718025,0.051,0.018098817,3.5
1,m,18,10,14,1_10,11,R,0.88,0.06,0.006523949,0.043,0.008912473,3.5
1,m,18,10,15,1_10,11,R,0.88,0.051,-0.003674499,0.037,0.001752621,3.5
1,m,18,10,16,1_10,11,R,0.88,0.045,-0.010653878,0.033,-0.003265903,3.5
1,m,18,10,17,1_10,11,R,0.88,0.031,-0.025873761,0.023,-0.014470118,3.5
1,m,18,10,18,1_10,11,R,0.88,0.02,-0.037769201,0.016,-0.022402927,3.5
1,m,18,10,19,1_10,11,R,0.88,0.019,-0.039368074,0.016,-0.02305302,3.5
1,m,18,10,20,1_10,11,R,0.88,0.018,-0.040417149,0.015,-0.024113463,3.5
1,m,18,10,21,1_10,11,R,0.88,0.017,-0.041915162,0.015,-0.02463975,3.5
1,m,18,10,22,1_10,11,R,0.88,0.018,-0.041342871,0.016,-0.02411791,3.5
1,m,18,10,23,1_10,11,R,0.88,0.013,-0.046581108,0.014,-0.026359799,3.5
1,m,18,10,24,1_10,11,R,0.88,0.009,-0.050972954,0.012,-0.028785868,3.5
1,m,18,10,25,1_10,11,R,0.88,0.006,-0.054005905,0.011,-0.029834778,3.5
1,m,18,10,26,1_10,11,R,0.88,0.009,-0.051373382,0.013,-0.028217252,3.5
1,m,18,10,27,1_10,11,R,0.88,0.008,-0.05291407,0.013,-0.028692167,3.5
1,m,18,10,28,1_10,11,R,0.88,0.01,-0.051471244,0.014,-0.028231268,3.5
1,m,18,10,29,1_10,11,R,0.88,0.009,-0.053194274,0.014,-0.028859285,3.5
1,m,18,10,30,1_10,11,R,0.88,0.004,-0.059022303,0.011,-0.032638793,3.5
1,m,18,10,31,1_10,11,R,0.88,-0.003,-0.066962835,0.007,-0.037548755,3.5
1,m,18,10,32,1_10,11,R,0.88,-0.002,-0.066021724,0.008,-0.036589828,3.5
1,m,18,10,33,1_10,11,R,0.88,0.002,-0.062734513,0.01,-0.035240262,3.5
1,m,18,10,34,1_10,11,R,0.88,0.002,-0.063279826,0.01,-0.035748888,3.5
1,m,18,10,35,1_10,11,R,0.88,0.005,-0.060522144,0.013,-0.033019734,3.5
1,m,18,10,36,1_10,11,R,0.88,0.005,-0.060506977,0.013,-0.033034093,3.5
1,m,18,10,37,1_10,11,R,0.88,0.004,-0.061495989,0.012,-0.034026361,3.5
1,m,18,10,38,1_10,11,R,0.88,0.005,-0.06046305,0.013,-0.033003179,3.5
1,m,18,10,39,1_10,11,R,0.88,0.005,-0.060413702,0.013,-0.03296845,3.5
1,m,18,10,40,1_10,11,R,0.88,0.005,-0.060457563,0.013,-0.032999318,3.5
1,m,18,10,41,1_10,11,R,0.88,0.003,-0.062395792,0.012,-0.033930861,3.5
1,m,18,10,42,1_10,11,R,0.88,0.001,-0.064428706,0.01,-0.035954013,3.5
1,m,18,10,43,1_10,11,R,0.88,-0.002,-0.067461654,0.009,-0.036977187,3.5
1,m,18,10,44,1_10,11,R,0.88,-0.001,-0.066399801,0.009,-0.036908631,3.5
1,m,18,10,45,1_10,11,R,0.88,-0.001,-0.066228342,0.009,-0.036763049,3.5
1,m,18,10,46,1_10,11,R,0.88,0,-0.065139154,0.009,-0.036675306,3.5
1,m,18,10,47,1_10,11,R,0.88,-0.001,-0.066028174,0.009,-0.036572274,3.5
1,m,18,10,48,1_10,11,R,0.88,-0.005,-0.070106404,0.006,-0.039652308,3.5
1,m,18,10,49,1_10,11,R,0.88,-0.004,-0.069068236,0.007,-0.038625507,3.5
1,m,18,10,50,1_10,11,R,0.88,-0.002,-0.066973724,0.008,-0.03753406,3.5
1,m,18,10,51,1_10,11,R,0.88,-0.003,-0.067941097,0.007,-0.038511162,3.5
1,m,18,10,52,1_10,11,R,0.88,-0.003,-0.067903074,0.007,-0.038484477,3.5
1,m,18,10,53,1_10,11,R,0.88,-0.004,-0.068865095,0.007,-0.038457823,3.5
1,m,18,10,54,1_10,11,R,0.88,-0.003,-0.067932288,0.007,-0.038530044,3.5
1,m,18,10,55,1_10,11,R,0.88,-0.001,-0.065910589,0.009,-0.036514807,3.5
1,m,18,10,56,1_10,11,R,0.88,-0.001,-0.065977731,0.009,-0.036586972,3.5
1,m,18,10,57,1_10,11,R,0.88,-0.001,-0.066093757,0.009,-0.036693488,3.5
1,m,18,10,58,1_10,11,R,0.88,-0.002,-0.06718265,0.007,-0.038780945,3.5
1,m,18,10,59,1_10,11,R,0.88,-0.003,-0.068260649,0.007,-0.03886074,3.5
1,m,18,10,60,1_10,11,R,0.88,-0.002,-0.067322259,0.007,-0.038928991,3.5
1,m,18,11,1,1_11,32,L,0.88,-0.087,-0.116360947,-0.091,-0.10335487,4.5
1,m,18,11,2,1_11,32,L,0.88,-0.144,-0.173380019,-0.135,-0.147147895,4.5
1,m,18,11,3,1_11,32,L,0.88,-0.153,-0.182770055,-0.139,-0.151353254,4.5
1,m,18,11,4,1_11,32,L,0.88,-0.154,-0.183883329,-0.138,-0.150356103,4.5
1,m,18,11,5,1_11,32,L,0.88,-0.153,-0.183187115,-0.137,-0.149614986,4.5
1,m,18,11,6,1_11,32,L,0.88,-0.154,-0.184464733,-0.138,-0.15086349,4.5
1,m,18,11,7,1_11,32,L,0.88,-0.15,-0.180618577,-0.135,-0.148016116,4.5
1,m,18,11,8,1_11,32,L,0.88,-0.149,-0.179760784,-0.135,-0.148163773,4.5
1,m,18,11,9,1_11,32,L,0.88,-0.147,-0.177845876,-0.133,-0.146243591,4.5
1,m,18,11,10,1_11,32,L,0.88,-0.148,-0.178938055,-0.134,-0.147326489,4.5
1,m,18,11,11,1_11,32,L,0.88,-0.148,-0.178947442,-0.134,-0.147330534,4.5
1,m,18,11,12,1_11,32,L,0.88,-0.151,-0.182139496,-0.136,-0.14954278,4.5
1,m,18,11,13,1_11,32,L,0.88,-0.152,-0.183179802,-0.136,-0.149603114,4.5
1,m,18,11,14,1_11,32,L,0.88,-0.15,-0.181340599,-0.135,-0.14875871,4.5
1,m,18,11,15,1_11,32,L,0.88,-0.148,-0.179283761,-0.134,-0.147733745,4.5
1,m,18,11,16,1_11,32,L,0.88,-0.147,-0.178283761,-0.133,-0.146733745,4.5
1,m,18,11,17,1_11,32,L,0.88,-0.145,-0.176361671,-0.131,-0.144810389,4.5
1,m,18,11,18,1_11,32,L,0.88,-0.147,-0.178548524,-0.133,-0.146977453,4.5
1,m,18,11,19,1_11,32,L,0.88,-0.149,-0.180770607,-0.135,-0.149202375,4.5
1,m,18,11,20,1_11,32,L,0.88,-0.153,-0.18499262,-0.137,-0.151427228,4.5
1,m,18,11,21,1_11,32,L,0.88,-0.155,-0.186975691,-0.138,-0.15241959,4.5
1,m,18,11,22,1_11,32,L,0.88,-0.158,-0.190039147,-0.14,-0.154489738,4.5
1,m,18,11,23,1_11,32,L,0.88,-0.158,-0.190107406,-0.14,-0.154562033,4.5
1,m,18,11,24,1_11,32,L,0.88,-0.156,-0.188002874,-0.139,-0.153473324,4.5
1,m,18,11,25,1_11,32,L,0.88,-0.156,-0.188027047,-0.139,-0.153484263,4.5
1,m,18,11,26,1_11,32,L,0.88,-0.154,-0.186027047,-0.138,-0.152484263,4.5
1,m,18,11,27,1_11,32,L,0.88,-0.153,-0.184735797,-0.137,-0.151228518,4.5
1,m,18,11,28,1_11,32,L,0.88,-0.153,-0.184735797,-0.137,-0.151228518,4.5
1,m,18,11,29,1_11,32,L,0.88,-0.152,-0.18363421,-0.137,-0.151141369,4.5
1,m,18,11,30,1_11,32,L,0.88,-0.152,-0.183241265,-0.136,-0.149757339,4.5
1,m,18,11,31,1_11,32,L,0.88,-0.152,-0.182944897,-0.136,-0.149458104,4.5
1,m,18,11,32,1_11,32,L,0.88,-0.156,-0.186916183,-0.139,-0.15240297,4.5
1,m,18,11,33,1_11,32,L,0.88,-0.155,-0.185599259,-0.138,-0.151051364,4.5
1,m,18,11,34,1_11,32,L,0.88,-0.154,-0.184226161,-0.138,-0.150675328,4.5
1,m,18,11,35,1_11,32,L,0.88,-0.155,-0.185155173,-0.139,-0.151601632,4.5
1,m,18,11,36,1_11,32,L,0.88,-0.154,-0.183868745,-0.138,-0.150305689,4.5
1,m,18,11,37,1_11,32,L,0.88,-0.15,-0.179550706,-0.135,-0.146996717,4.5
1,m,18,11,38,1_11,32,L,0.88,-0.151,-0.180308519,-0.136,-0.147763644,4.5
1,m,18,11,39,1_11,32,L,0.88,-0.144,-0.172924355,-0.132,-0.143383185,4.5
1,m,18,11,40,1_11,32,L,0.88,-0.144,-0.172888122,-0.132,-0.143323027,4.5
1,m,18,11,41,1_11,32,L,0.88,-0.14,-0.16857056,-0.129,-0.140014544,4.5
1,m,18,11,42,1_11,32,L,0.88,-0.136,-0.164133162,-0.125,-0.135613956,4.5
1,m,18,11,43,1_11,32,L,0.88,-0.137,-0.164791679,-0.126,-0.136297337,4.5
1,m,18,11,44,1_11,32,L,0.88,-0.136,-0.163436721,-0.126,-0.135976367,4.5
1,m,18,11,45,1_11,32,L,0.88,-0.137,-0.164198972,-0.126,-0.135746342,4.5
1,m,18,11,46,1_11,32,L,0.88,-0.139,-0.166058885,-0.127,-0.136599599,4.5
1,m,18,11,47,1_11,32,L,0.88,-0.138,-0.165075168,-0.126,-0.135605378,4.5
1,m,18,11,48,1_11,32,L,0.88,-0.137,-0.163827367,-0.126,-0.135371874,4.5
1,m,18,11,49,1_11,32,L,0.88,-0.136,-0.162625059,-0.125,-0.134203507,4.5
1,m,18,11,50,1_11,32,L,0.88,-0.138,-0.16448103,-0.126,-0.135055464,4.5
1,m,18,11,51,1_11,32,L,0.88,-0.136,-0.162198674,-0.125,-0.133761152,4.5
1,m,18,11,52,1_11,32,L,0.88,-0.136,-0.162141275,-0.125,-0.133691918,4.5
1,m,18,11,53,1_11,32,L,0.88,-0.136,-0.162079877,-0.125,-0.133621295,4.5
1,m,18,11,54,1_11,32,L,0.88,-0.135,-0.161006678,-0.124,-0.132546738,4.5
1,m,18,11,55,1_11,32,L,0.88,-0.132,-0.157787013,-0.122,-0.130323,4.5
1,m,18,11,56,1_11,32,L,0.88,-0.131,-0.156501641,-0.121,-0.12902694,4.5
1,m,18,11,57,1_11,32,L,0.88,-0.127,-0.15216855,-0.118,-0.125715994,4.5
1,m,18,11,58,1_11,32,L,0.88,-0.129,-0.154023933,-0.119,-0.126567356,4.5
1,m,18,11,59,1_11,32,L,0.88,-0.128,-0.152945036,-0.119,-0.126491041,4.5
1,m,18,11,60,1_11,32,L,0.88,-0.128,-0.152853091,-0.119,-0.126410848,4.5
1,m,18,12,1,1_12,72,R,IP,0.098,0.09166843,0.054,0.065200725,5
1,m,18,12,2,1_12,72,R,0.88,0.112,0.105556447,0.064,0.075188584,5
1,m,18,12,3,1_12,72,R,0.88,0.126,0.119443182,0.074,0.085176305,5
1,m,18,12,4,1_12,72,R,0.88,0.139,0.132274538,0.084,0.09504975,5
1,m,18,12,5,1_12,72,R,0.88,0.138,0.131200077,0.083,0.093969854,5
1,m,18,12,6,1_12,72,R,0.88,0.136,0.128896175,0.081,0.091660536,5
1,m,18,12,7,1_12,72,R,0.88,0.141,0.13373874,0.086,0.096513988,5
1,m,18,12,8,1_12,72,R,0.88,0.145,0.137419807,0.089,0.099225054,5
1,m,18,12,9,1_12,72,R,0.88,0.15,0.141941247,0.092,0.101787561,5
1,m,18,12,10,1_12,72,R,0.88,0.146,0.137926444,0.093,0.102636661,5
1,m,18,12,11,1_12,72,R,0.88,0.148,0.138735201,0.093,0.101536382,5
1,m,18,12,12,1_12,72,R,0.88,0.149,0.13963198,0.093,0.101483791,5
1,m,18,12,13,1_12,72,R,0.88,0.152,0.142258869,0.096,0.10409011,5
1,m,18,12,14,1_12,72,R,0.88,0.149,0.139540777,0.096,0.104275342,5
1,m,18,12,15,1_12,72,R,0.88,0.152,0.141955606,0.098,0.105779994,5
1,m,18,12,16,1_12,72,R,0.88,0.144,0.13399171,0.094,0.101752029,5
1,m,18,12,17,1_12,72,R,0.88,0.147,0.136554219,0.094,0.101408738,5
1,m,18,12,18,1_12,72,R,0.88,0.145,0.13415899,0.091,0.098031348,5
1,m,18,12,19,1_12,72,R,0.88,0.14,0.129016912,0.088,0.094870024,5
1,m,18,12,20,1_12,72,R,0.88,0.134,0.122728487,0.084,0.09055143,5
1,m,18,12,21,1_12,72,R,0.88,0.132,0.120568862,0.082,0.088401372,5
1,m,18,12,22,1_12,72,R,0.88,0.133,0.121720696,0.083,0.089555959,5
1,m,18,12,23,1_12,72,R,0.88,0.134,0.122871723,0.083,0.089711108,5
1,m,18,12,24,1_12,72,R,0.88,0.134,0.122875141,0.083,0.089709046,5
1,m,18,12,25,1_12,72,R,0.88,0.132,0.121098813,0.083,0.089943699,5
1,m,18,12,26,1_12,72,R,0.88,0.129,0.118235117,0.08,0.087108855,5
1,m,18,12,27,1_12,72,R,0.88,0.129,0.11830467,0.08,0.087190803,5
1,m,18,12,28,1_12,72,R,0.88,0.13,0.119529264,0.081,0.088426438,5
1,m,18,12,29,1_12,72,R,0.88,0.131,0.120608729,0.082,0.089501771,5
1,m,18,12,30,1_12,72,R,0.88,0.128,0.117886521,0.079,0.086833506,5
1,m,18,12,31,1_12,72,R,0.88,0.134,0.12417285,0.084,0.092161551,5
1,m,18,12,32,1_12,72,R,0.88,0.135,0.126028368,0.085,0.094010117,5
1,m,18,12,33,1_12,72,R,0.88,0.145,0.137118488,0.091,0.101086303,5
1,m,18,12,34,1_12,72,R,0.88,0.151,0.144209567,0.097,0.108156489,5
1,m,18,12,35,1_12,72,R,0.88,0.149,0.143805408,0.098,0.11058046,5
1,m,18,12,36,1_12,72,R,0.88,0.162,0.15677863,0.106,0.118645306,5
1,m,18,12,37,1_12,72,R,0.88,0.148,0.143651724,0.099,0.112408985,5
1,m,18,12,38,1_12,72,R,0.88,0.162,0.157712784,0.106,0.119534078,5
1,m,18,12,39,1_12,72,R,0.88,0.143,0.139190793,0.096,0.109930329,5
1,m,18,12,40,1_12,72,R,0.88,0.162,0.158079357,0.106,0.119978879,5
1,m,18,12,41,1_12,72,R,0.88,0.145,0.141415317,0.097,0.111177877,5
1,m,18,12,42,1_12,72,R,0.88,0.161,0.157306617,0.105,0.119225432,5
1,m,18,12,43,1_12,72,R,0.88,0.142,0.138794592,0.094,0.108574757,5
1,m,18,12,44,1_12,72,R,0.88,0.161,0.157850422,0.105,0.119748415,5
